comment,label
2022年轻薄本/商务本/全能本最佳选择，没有之一。，尤其是14寸，目前没有竞争对手，小新pro2022，目前看最多也就持平，但是接口，显卡应该还是打不过这款，其他品牌如惠普，戴尔，要么接口不行，要么显卡不够，12700提升巨大，2050基本够用，2.8k屏也是加分项，质感非常好，鲁大师跑分133万（作为对比，拯救者2020，2060满血显卡，总跑分128万），14寸轻薄本跑分已经超过当年旗舰的15.6寸游戏本，可见性能提升巨大。散热和风扇对于日常办公也没问题，基本听不到声音，续航对于常年插电的我来说，也无所谓。，综合来说，目前最完美的笔记本，强烈推荐！，图片自己贴膜了，没贴好，整机质感非常好，颜值超高，金属感,1
运行速度：速度快 清晰度很好，屏幕效果：清晰可见 画面颜色清晰，散热性能：散热效果也非常好，外形外观：颜色也非常好看 朋友很喜欢，轻薄程度：重量刚刚好，其他特色：感谢卖家 会在追加评论,1
还是Mac好用啊，信任京东，很不错。用旧机器换购也方便，不用再去某鱼上跟人讨价还价，节约时间。也很放心。,1
宝贝已经收到了，包装盒质量完好无损，快递速度非常满意，当天下单当天就到。宝贝外观轻薄，颜值较高，已经试用过了，对于办公使用搓搓有余，刷新率高，可与华为手机互通，摄像头使用十分安全可靠。希望商家能有更多的优惠活动，有需要再来光顾。,1
太一般了，耗电快，信号差，还发烫,0
华为的产品质量很好，外观漂亮，手感舒适，很有质感。万物互联的感觉很好,1
预装的office激活不了，教程和实际不符，把教程里所有方法试了一遍还是无法激活，一晚上时间全用来搞这个了，体验极差！！！！,0
还以为要很久才能到手没想到一星期就到手了，特别快，比官网快多了！京东快递很靠谱，东西也没有问题。到手就套上壳子了，粉色的壳子很好看，和新手机很配赞一个！性能不用多说了就那样,1
刚用苹果笔记本，修片剪视频用着确实爽，一分价钱一分货，确实要好用很多，多花了点钱买了1T的，不想为空间烦恼，还用了教育优惠，目前用着很满意！,1
特别好用，运行速度：快，屏幕效果：还行，散热性能：可以，外形外观：好看，轻薄程度：轻薄,1
蹭到，退换还要检测，15个工作日内真是呵呵,0
我到现在都没有收到货，也没有验证码，10点多就已经收货了，什么意思这是什么服务,0
小新pro真的太火热了，蹲了好久才抢到。入手了可激动了，外观不多说简约大气，银色的很适合女生。最爱的还是这个2.8K屏幕，超级高清，续航能力非常OK，散热声音也很小。酷睿的充电器非常小巧，比手机充电器稍大一丢丢。平时写写文档，查查文献非常流畅。唯一不足的是接口比较少。,1
怎么安装办公软件客服一问三不知，一点也不专业。，后来干脆不回复了，说人多。真搞笑了，事实告诉我们就不能从网上买这种电器类的。不靠谱，建议大家都别买。,0
苍灰，沉稳时尚，做工细腻，运行速快，软件测试达标，配置高，屏幕色域饱满。满意！,1
第一次买这款电脑，买来用3天记事本就不能正常使用了，打开记事本全选之后就不能复制，复制就会自动关闭记事本复制不了内容，且联系客服不解决问题，总是重复的要求我提供购买的电脑型号,0
我一直信赖京东物品质量，没想到昨天下单，今天出现活动单，感觉上当受骗。从6499到5299，跟我开玩笑吗,1
白色真的很好看  比起xr这个真的又薄又轻  手感超级好  买回来 快一个月了  目前没有发现任何问题  就是耗电真的很快  不打游戏的话一天一充，拍照效果：这个屏幕确实会发黄  单看看不出来  但是跟其他苹果手机比就很明显  所以拍出来照片也发黄,1
刚买回来两天，就出问题了,0
丑不丑无所谓了，好用才是王道，MagSafe太赞，充电很快，HDMI回归，不需要在带扩展坞了。还有可能是目前显示效果最好的笔记本电脑，性价比高,1
外形外观：光滑舒适，屏幕音效：震撼的感觉，拍照效果：很清晰，运行速度：速度贼啦快，玩游戏也是很舒服。真的很喜欢。我女儿看汪汪队也不卡机，充电真的也是速度快。耐用，只是看电影的时候也是很顺畅。,1
外形外观：外观上蓝色很好看，很新鲜的颜色，喜欢，屏幕音效：屏幕分辨率高，120刷新率看屏幕很舒服，拍照效果：拍照非常好，升级15.1测试版后微距拍摄很清晰，运行速度：a15处理器毋庸置疑，杠杠的，待机时间：不玩游戏的话可以用的久一点，续航还可以,1
有缺陷的机子，不是苹果官网买的只能京东管,0
电脑C面有凹坑，发的是残次品，存在质量问题。,0
用了两天差不多，玩个原神开最低画质玩的比我手机都卡,0
做工真的精致，13.6，很方便携带，第一次用苹果系统，希望使用过程中能很满意，，京东客服真的非常nice，继续努力吧,1
手机才用一个月，就突然自动关机了,0
充电头自己买就算了，打个王者还会闪退,0
物流真快，十几小时就到了，电脑很薄，样式好看，反映快！,1
就一个裸机和充电器，鼠标没有，连键盘保护膜都没,0
手机外观非常好看，喜欢这个石墨灰颜色的，屏幕分辨率高，不管看视频还是玩游戏都非常清晰，运行速度快，待机时间长，完美！,1
客服敷衍，遇到问题一直推着责任。销售误导严重，我从2021-2022维权中,0
卸载个流氓软件，还要什么**权限，**,0
充电时候手机边框和后面特别烫，我都担心会不会爆炸了,0
苹果13蓝色终于到手了，我的手机也差不多要换了，京豆优惠大，服务好，速度快，隔天就到了，马上打开，手机轻薄，手感很好，蓝色很漂亮，我很喜欢，拍照很清晰，运行速度就不用说了，丝润顺滑，流畅无比，这次的苹果待机时间长了，也是一种进步，还挺不错,1
快递包装简陋，而且电脑外壳材质非常差。。，屏幕清晰度和其他品牌的比，完全不是一个级别的。。，(联网激活后不能退货，大家也小心点。。),0
物流很快，笔记本各方面都很好，送人的，对方很满意，很精致的笔记本！！！,1
买了不到一周就降价200,0
运行速度快，新Win11运行流畅，很满意，屏幕效果：非常棒，外形外观：轻便简洁,1
整体外形还可以 但是这电脑动不动就突然黑屏。怎么按都没用 过一会就好了。是什么鬼？,0
运行速度：还可以，屏幕效果：颜色鲜亮，散热性能：感觉发热的会比较快，轻薄程度：很薄！真的挺不错，适合携带。,1
手机特别好用，外观性能都没话说，尤其是它的摄像头能拍超广角，特别清晰，加上夜晚的曝光，能把夜景拍摄的非常的清晰，特别棒的是它还送了一根充电线，充电的速度特别快，紫色的配色特别好看，玻璃屏十分的炫耀,1
京东后台自己给我转到自营店的，就少了三个赠品，???,0
非常棒的电脑 i5的，本人用的是20版matebook14，所以给爱人买了这台，颜值非常棒，简单办公娱乐，主要是正版office办公软件，值得拥有。,1
买之前一直在纠结，买了之后觉得还挺好的 非常好用，这个电脑直接用到报废了，特别的棒 强烈推荐，听音乐特别爽,1
物美廉价，包装到位，物流很快，凌晨购买当天上午就到了；整体外观设计和颜色非常满意；开机很快，噪音特别小，几乎没有，值得购买,1
从iPhoneX换到13的，感受非常明显，运行速度质的提升，开机，加载app都飞快，相机模组真的很大，带来的效果提升很明显，尤其是电影效果的视频模式，很有意思，强的很！,1
屏幕打字就是这样，有时候不自然，好像不是原装一样。,0
收到货时看到，外观靓丽。超薄。轻巧。说明书要求插电源充电并打开电脑。启动特别快。画面音质特别流畅。这个价位值得拥有。,1
一个多月就坏了，非常差,0
不好，第一次收到货的时候，触摸板有问题，准确的说是电脑的问题，后来换货的，但是新拿到的还是有问题，键盘问题，Z字母经常失灵没有反应,0
等了一个多月终于到了，中间一直不发货还下单了另一款电脑，但是还是觉得thinkbook14+的配置更满意。已经验机完毕暂时没有发现什么问题，还是很不错的，用着很舒服。,1
买的惠普的笔记本，女生用粉红色的，外观很好看，简直太太漂亮了，很满意。 性能，因为主要是学生在用，做题，看剧，上网，用过几天后再来评价的，开机很快，上网速度很快，画面清晰， 重量，我觉得还行，不是太重，尺寸14寸，刚刚看，不大不小，便天携带，系统都装好了，正的，开机即用。,1
一点都不好 很容易发烫,0
刚拆开就发现有划痕了,0
电脑没用几天就老是黑屏，联系客服就是机器人，非常恼火,0
电脑挺好用的，物美价廉，毕竟今天才第一天使用，后面如果有什么不好的地方我再追评，反正现在感觉比我之前那个电脑好很多。,1
运行速度：运行非常好?，屏幕效果：屏幕很好，看着不刺眼，很舒服棒棒哒?，散热性能：声音非常小，几乎没有声音，机身不发烫。，轻薄程度：轻薄小巧，外观也很赞，非常适合办公使用。，基本所有的手机电脑都在京东购买，信赖自营，期待华为更好，手机电脑一直都是华为,1
